identifier,label,set
Q5SKU2,thermophiles,test
Q5SHW0,thermophiles,test
Q746F4,thermophiles,test
Q72G84,thermophiles,test
Q5SJC4,thermophiles,test
Q5SLL5,thermophiles,test
Q72H90,thermophiles,test
Q5SK67,thermophiles,test
Q8VUS5,thermophiles,test
Q5SH23,thermophiles,test
Q5SJV1,thermophiles,test
P61498,thermophiles,test
Q53WH9,thermophiles,test
Q5SI28,thermophiles,test
Q5SJC8,thermophiles,test
Q5SHX3,thermophiles,test
Q5SI12,thermophiles,test
Q5SHZ8,thermophiles,test
Q8RQP5,thermophiles,test
Q53W63,thermophiles,test
Q5SKW9,thermophiles,test
Q53W05,thermophiles,test
P61490,thermophiles,test
Q56416,thermophiles,test
Q5SI16,thermophiles,test
Q5SHA1,thermophiles,test
P41255,thermophiles,test
Q5SHU9,thermophiles,test
Q5SMH8,thermophiles,test
P80382,thermophiles,test
Q84BQ9,thermophiles,test
P54263,thermophiles,test
Q5SM28,thermophiles,test
P36419,thermophiles,test
O87880,thermophiles,test
Q72IH5,thermophiles,test
P62664,thermophiles,test
Q7X5K6,thermophiles,test
Q72H00,thermophiles,test
